county,name,agency_collection_num,surv_year,collection_date,trap_nights,trap,trap_problem_bit,num_trap,sex,num_count,collection_type,code,site_latitude,site_longitude,collection_latitude,collection_longitude
Fresno,Consolidated MAD,2026,2010,8/5/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.663896,-119.537434,36.663896,-119.537434
Fresno,Consolidated MAD,2034,2010,8/11/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,CNSL,36.662175,-119.537128,36.662175,-119.537128
Fresno,Consolidated MAD,2035,2010,8/11/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,CNSL,36.662175,-119.537128,36.662175,-119.537128
Fresno,Consolidated MAD,2040,2010,8/12/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,CNSL,36.653333,-119.531111,36.653333,-119.531111
Fresno,Consolidated MAD,2042,2010,8/12/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,CNSL,36.655764,-119.533661,36.655764,-119.533661
Fresno,Consolidated MAD,2045,2010,8/12/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,CNSL,36.654081,-119.53045,36.654081,-119.53045
Fresno,Consolidated MAD,2046,2010,8/12/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.654081,-119.53045,36.654081,-119.53045
Fresno,Consolidated MAD,2061,2010,8/11/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,3,abundance,CNSL,36.664862,-119.537163,36.664862,-119.537163
Fresno,Consolidated MAD,2063,2010,8/11/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.664006,-119.534667,36.664006,-119.534667
Fresno,Consolidated MAD,2066,2010,8/11/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.662439,-119.534919,36.662439,-119.534919
Fresno,Consolidated MAD,2067,2010,8/11/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,8,abundance,CNSL,36.663896,-119.537434,36.663896,-119.537434
Fresno,Consolidated MAD,2069,2010,8/11/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,CNSL,36.662919,-119.538214,36.662919,-119.538214
Fresno,Consolidated MAD,2112,2010,8/18/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,CNSL,36.645722,-119.446806,36.645722,-119.446806
Fresno,Consolidated MAD,2113,2010,8/18/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.647278,-119.440667,36.647278,-119.440667
Fresno,Consolidated MAD,2115,2010,8/18/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.724283,-119.502072,36.724283,-119.502072
Fresno,Consolidated MAD,2116,2010,8/18/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,CNSL,36.723033,-119.504122,36.723033,-119.504122
Fresno,Consolidated MAD,2117,2010,8/18/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,CNSL,36.720947,-119.503747,36.720947,-119.503747
Fresno,Consolidated MAD,2119,2010,8/18/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,5,abundance,CNSL,36.726258,-119.497617,36.726258,-119.497617
Fresno,Consolidated MAD,2135,2010,8/19/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,52,abundance,CNSL,36.4545,-119.612389,36.4545,-119.612389
Fresno,Consolidated MAD,2136,2010,8/19/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.451222,-119.618611,36.451222,-119.618611
Fresno,Consolidated MAD,2153,2010,8/17/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,32,abundance,CNSL,36.48325,-119.544472,36.48325,-119.544472
Fresno,Consolidated MAD,2161,2010,8/20/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,6,abundance,CNSL,36.575167,-119.469806,36.575167,-119.469806
Fresno,Consolidated MAD,2162,2010,8/20/10 0:00,1,Gravid trap,FALSE,1,Females - Gravid,1,abundance,CNSL,36.568944,-119.47725,36.568944,-119.47725
Fresno,Consolidated MAD,2215,2010,8/26/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.77275,-119.584278,36.77275,-119.584278
Fresno,Consolidated MAD,2226,2010,8/24/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,CNSL,36.723033,-119.504122,36.723033,-119.504122
Fresno,Consolidated MAD,2261,2010,8/25/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.662919,-119.538214,36.662919,-119.538214
Fresno,Consolidated MAD,2262,2010,8/25/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.662175,-119.537128,36.662175,-119.537128
Fresno,Consolidated MAD,2263,2010,8/25/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,57,abundance,CNSL,36.659628,-119.534886,36.659628,-119.534886
Fresno,Consolidated MAD,2264,2010,8/25/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,4,abundance,CNSL,36.662439,-119.534919,36.662439,-119.534919
Fresno,Consolidated MAD,2295,2010,9/1/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,25,abundance,CNSL,36.703889,-119.515667,36.703889,-119.515667
Fresno,Consolidated MAD,2296,2010,9/1/10 0:00,1,Gravid trap,FALSE,1,Females - Gravid,1,abundance,CNSL,36.703889,-119.515667,36.703889,-119.515667
Fresno,Consolidated MAD,2297,2010,9/1/10 0:00,1,Gravid trap,FALSE,1,Females - Gravid,5,abundance,CNSL,36.704444,-119.514333,36.704444,-119.514333
Fresno,Consolidated MAD,2327,2010,8/31/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,CNSL,36.48325,-119.544472,36.48325,-119.544472
Fresno,Consolidated MAD,2327,2010,8/31/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Gravid,2,abundance,CNSL,36.48325,-119.544472,36.48325,-119.544472
Fresno,Consolidated MAD,2347,2010,9/2/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.723033,-119.504122,36.723033,-119.504122
Fresno,Consolidated MAD,2349,2010,9/2/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.726258,-119.497617,36.726258,-119.497617
Fresno,Consolidated MAD,2350,2010,9/2/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,3,abundance,CNSL,36.720947,-119.503747,36.720947,-119.503747
Fresno,Consolidated MAD,2426,2010,9/8/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.723033,-119.504122,36.723033,-119.504122
Fresno,Consolidated MAD,2518,2010,9/14/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.48325,-119.544472,36.48325,-119.544472
Fresno,Consolidated MAD,2535,2010,9/15/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.623556,-119.461083,36.623556,-119.461083
Fresno,Consolidated MAD,2536,2010,9/15/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.623556,-119.461083,36.623556,-119.461083
Fresno,Consolidated MAD,2537,2010,9/15/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.622389,-119.460472,36.622389,-119.460472
Fresno,Consolidated MAD,2542,2010,9/15/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.625222,-119.473972,36.625222,-119.473972
Fresno,Consolidated MAD,2544,2010,9/15/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,7,abundance,CNSL,36.609667,-119.465194,36.609667,-119.465194
Fresno,Consolidated MAD,2550,2010,9/16/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.720947,-119.503747,36.720947,-119.503747
Fresno,Consolidated MAD,2551,2010,9/16/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.722361,-119.501583,36.722361,-119.501583
Fresno,Consolidated MAD,2552,2010,9/16/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.726258,-119.497617,36.726258,-119.497617
Fresno,Consolidated MAD,2605,2010,9/9/10 0:00,7,New Jersey light trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.731389,-119.499444,36.731389,-119.499444
Fresno,Consolidated MAD,2606,2010,9/9/10 0:00,7,New Jersey light trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.731389,-119.499444,36.731389,-119.499444
Fresno,Consolidated MAD,2635,2010,9/2/10 0:00,7,New Jersey light trap,FALSE,1,Females - Unfed,2,abundance,CNSL,36.736667,-119.464444,36.736667,-119.464444
Fresno,Consolidated MAD,2663,2010,9/21/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,4,abundance,CNSL,36.720947,-119.503747,36.720947,-119.503747
Fresno,Consolidated MAD,2702,2010,9/21/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.723033,-119.504122,36.723033,-119.504122
Fresno,Consolidated MAD,2776,2010,9/23/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.664006,-119.534667,36.664006,-119.534667
Fresno,Consolidated MAD,2855,2010,9/30/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.724283,-119.502072,36.724283,-119.502072
Fresno,Consolidated MAD,2859,2010,9/30/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.726258,-119.497617,36.726258,-119.497617
Fresno,Consolidated MAD,2941,2010,9/30/10 0:00,7,New Jersey light trap,FALSE,1,Females - Unfed,2,abundance,CNSL,36.653056,-119.530333,36.653056,-119.530333
Fresno,Consolidated MAD,2988,2010,10/13/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.654081,-119.53045,36.654081,-119.53045
Fresno,Consolidated MAD,3175,2010,8/19/10 0:00,7,New Jersey light trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.653056,-119.530333,36.653056,-119.530333
Fresno,Consolidated MAD,3198,2010,8/12/10 0:00,7,New Jersey light trap,FALSE,1,Females - Unfed,2,abundance,CNSL,36.653056,-119.530333,36.653056,-119.530333
Fresno,Consolidated MAD,3244,2010,7/29/10 0:00,7,New Jersey light trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.653056,-119.530333,36.653056,-119.530333
Fresno,Consolidated MAD,3258,2010,7/29/10 0:00,7,New Jersey light trap,FALSE,1,Females - Unfed,3,abundance,CNSL,36.721694,-119.506583,36.721694,-119.506583
Fresno,Consolidated MAD,3304,2010,7/8/10 0:00,7,New Jersey light trap,FALSE,1,Females - Unfed,4,abundance,CNSL,36.721694,-119.506583,36.721694,-119.506583
Fresno,Consolidated MAD,3306,2010,7/8/10 0:00,7,New Jersey light trap,FALSE,1,Females - Unfed,5,abundance,CNSL,36.736667,-119.464444,36.736667,-119.464444
Fresno,Consolidated MAD,3326,2010,5/27/10 0:00,7,New Jersey light trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.731389,-119.499444,36.731389,-119.499444
Fresno,Consolidated MAD,3373,2010,10/28/10 0:00,7,New Jersey light trap,FALSE,1,Females - Unfed,1,abundance,CNSL,36.721694,-119.506583,36.721694,-119.506583
Fresno,Consolidated MAD,3390,2010,8/23/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,CNSL,36.411917,-119.833972,36.411917,-119.833972
ContraCosta,Contra Costa MVCD,1039,2010,6/29/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,CNTR,37.976005,-121.581771,37.976005,-121.581771
ContraCosta,Contra Costa MVCD,1207,2010,7/20/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,CNTR,38.001389,-121.621111,38.001389,-121.621111
ContraCosta,Contra Costa MVCD,1210,2010,7/20/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,CNTR,37.9652,-121.575354,37.9652,-121.575354
ContraCosta,Contra Costa MVCD,1261,2010,7/27/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,CNTR,37.9652,-121.575354,37.9652,-121.575354
ContraCosta,Contra Costa MVCD,1308,2010,8/3/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,CNTR,38.001389,-121.621111,38.001389,-121.621111
ContraCosta,Contra Costa MVCD,1311,2010,8/3/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,CNTR,37.9652,-121.575354,37.9652,-121.575354
ContraCosta,Contra Costa MVCD,1358,2010,8/10/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,CNTR,38.001389,-121.621111,38.001389,-121.621111
ContraCosta,Contra Costa MVCD,1432,2010,8/17/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,CNTR,38.001389,-121.621111,38.001389,-121.621111
ContraCosta,Contra Costa MVCD,1482,2010,8/24/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,CNTR,38.001389,-121.621111,38.001389,-121.621111
ContraCosta,Contra Costa MVCD,1485,2010,8/24/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,CNTR,37.9652,-121.575354,37.9652,-121.575354
ContraCosta,Contra Costa MVCD,1502,2010,8/25/10 0:00,7,New Jersey light trap,FALSE,1,Females - Mixed,1,abundance,CNTR,38.014444,-121.638889,38.014444,-121.638889
ContraCosta,Contra Costa MVCD,1531,2010,8/31/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,CNTR,38.001389,-121.621111,38.001389,-121.621111
ContraCosta,Contra Costa MVCD,1731,2010,9/28/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,CNTR,38.001389,-121.621111,38.001389,-121.621111
ContraCosta,Contra Costa MVCD,1782,2010,10/5/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,142,abundance,CNTR,38.001389,-121.621111,38.001389,-121.621111
ContraCosta,Contra Costa MVCD,1833,2010,10/12/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,61,abundance,CNTR,38.001389,-121.621111,38.001389,-121.621111
ContraCosta,Contra Costa MVCD,1834,2010,10/12/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,CNTR,37.976005,-121.581771,37.976005,-121.581771
ContraCosta,Contra Costa MVCD,1884,2010,10/19/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,CNTR,38.001389,-121.621111,38.001389,-121.621111
Riverside,Coachella Valley MVCD,19,2010,2/2/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.539988,-116.078863,33.539988,-116.078863
Riverside,Coachella Valley MVCD,26,2010,2/2/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.515167,-115.93451,33.515167,-115.93451
Riverside,Coachella Valley MVCD,33,2010,2/17/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,4,abundance,COAV,33.539988,-116.078863,33.539988,-116.078863
Riverside,Coachella Valley MVCD,39,2010,2/17/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.521118,-115.939335,33.521118,-115.939335
Riverside,Coachella Valley MVCD,40,2010,2/17/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.515167,-115.93451,33.515167,-115.93451
Riverside,Coachella Valley MVCD,41,2010,2/17/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.512678,-115.930857,33.512678,-115.930857
Riverside,Coachella Valley MVCD,54,2010,3/2/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.498767,-116.095372,33.498767,-116.095372
Riverside,Coachella Valley MVCD,58,2010,3/2/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.554755,-116.092281,33.554755,-116.092281
Riverside,Coachella Valley MVCD,69,2010,3/2/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.540228,-116.008863,33.540228,-116.008863
Riverside,Coachella Valley MVCD,70,2010,3/2/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.525475,-115.956632,33.525475,-115.956632
Riverside,Coachella Valley MVCD,71,2010,3/2/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.512678,-115.930857,33.512678,-115.930857
Riverside,Coachella Valley MVCD,74,2010,3/2/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,3,abundance,COAV,33.525371,-115.991129,33.525371,-115.991129
Riverside,Coachella Valley MVCD,81,2010,3/2/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.521118,-115.939335,33.521118,-115.939335
Riverside,Coachella Valley MVCD,84,2010,3/2/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.532247,-116.030868,33.532247,-116.030868
Riverside,Coachella Valley MVCD,184,2010,3/12/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.521118,-115.939335,33.521118,-115.939335
Riverside,Coachella Valley MVCD,190,2010,3/16/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.540282,-116.112702,33.540282,-116.112702
Riverside,Coachella Valley MVCD,192,2010,3/16/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.516797,-116.082468,33.516797,-116.082468
Riverside,Coachella Valley MVCD,202,2010,3/16/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.539988,-116.078863,33.539988,-116.078863
Riverside,Coachella Valley MVCD,203,2010,3/16/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,4,abundance,COAV,33.525217,-116.095513,33.525217,-116.095513
Riverside,Coachella Valley MVCD,204,2010,3/16/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,8,abundance,COAV,33.554755,-116.092281,33.554755,-116.092281
Riverside,Coachella Valley MVCD,212,2010,3/16/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.525371,-115.991129,33.525371,-115.991129
Riverside,Coachella Valley MVCD,214,2010,3/16/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.515167,-115.93451,33.515167,-115.93451
Riverside,Coachella Valley MVCD,224,2010,3/16/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.521118,-115.939335,33.521118,-115.939335
Riverside,Coachella Valley MVCD,233,2010,3/16/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.525475,-115.956632,33.525475,-115.956632
Riverside,Coachella Valley MVCD,234,2010,3/16/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.539965,-115.991758,33.539965,-115.991758
Riverside,Coachella Valley MVCD,317,2010,3/24/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.569223,-116.079206,33.569223,-116.079206
Riverside,Coachella Valley MVCD,340,2010,3/30/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.656714,-116.218393,33.656714,-116.218393
Riverside,Coachella Valley MVCD,350,2010,3/30/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.525371,-115.991129,33.525371,-115.991129
Riverside,Coachella Valley MVCD,351,2010,3/30/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.524985,-115.97331,33.524985,-115.97331
Riverside,Coachella Valley MVCD,352,2010,3/30/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.512678,-115.930857,33.512678,-115.930857
Riverside,Coachella Valley MVCD,365,2010,3/30/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,4,abundance,COAV,33.569232,-116.044161,33.569232,-116.044161
Riverside,Coachella Valley MVCD,375,2010,3/30/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,4,abundance,COAV,33.554755,-116.092281,33.554755,-116.092281
Riverside,Coachella Valley MVCD,389,2010,3/30/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.569223,-116.079206,33.569223,-116.079206
Riverside,Coachella Valley MVCD,426,2010,4/7/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.598087,-116.224755,33.598087,-116.224755
Riverside,Coachella Valley MVCD,428,2010,4/7/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.569223,-116.079206,33.569223,-116.079206
Riverside,Coachella Valley MVCD,450,2010,4/14/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.569223,-116.079206,33.569223,-116.079206
Riverside,Coachella Valley MVCD,451,2010,4/14/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,3,abundance,COAV,33.459421,-116.087272,33.459421,-116.087272
Riverside,Coachella Valley MVCD,460,2010,4/14/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.48065,-116.112692,33.48065,-116.112692
Riverside,Coachella Valley MVCD,466,2010,4/14/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.470187,-116.094818,33.470187,-116.094818
Riverside,Coachella Valley MVCD,468,2010,4/14/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,8,abundance,COAV,33.463593,-116.074278,33.463593,-116.074278
Riverside,Coachella Valley MVCD,474,2010,4/14/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,4,abundance,COAV,33.613073,-116.164041,33.613073,-116.164041
Riverside,Coachella Valley MVCD,483,2010,4/14/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,COAV,33.521118,-115.939335,33.521118,-115.939335
Riverside,Coachella Valley MVCD,496,2010,4/14/10 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,2,abundance,COAV,33.532707,-116.035032,33.532707,-116.035032
